train_loss,train_acc,train_prec,train_f1,train_recall,val_loss,val_acc,val_prec,val_f1,val_recall
73.51386416630608,0.7380550655725133,0.11408638518705079,0.09744280227069017,0.15107226360485812,88.48302108900887,0.9928902116402115,0.0,0.0,0.0
2.0906501693706936,0.7530485466676893,0.14274133081173496,0.13196469404767586,0.1420070585650768,6.832540543594708,0.9928902116402115,0.0,0.0,0.0
train_loss,train_acc,train_prec,train_f1,train_recall,val_loss,val_acc,val_prec,val_f1,val_recall
73.51386416630608,0.7380550655725133,0.11408638518705079,0.09744280227069017,0.15107226360485812,88.48302108900887,0.9928902116402115,0.0,0.0,0.0
2.0906501693706936,0.7530485466676893,0.14274133081173496,0.13196469404767586,0.1420070585650768,6.832540543594708,0.9928902116402115,0.0,0.0,0.0
1.3488633011745816,0.7634404478871079,0.18375013730294038,0.15736585841444647,0.1647217858919293,0.23870770375998246,0.9928902116402115,0.0,0.0,0.0
train_loss,train_acc,train_prec,train_f1,train_recall,val_loss,val_acc,val_prec,val_f1,val_recall
73.51386416630608,0.7380550655725133,0.11408638518705079,0.09744280227069017,0.15107226360485812,88.48302108900887,0.9928902116402115,0.0,0.0,0.0
2.0906501693706936,0.7530485466676893,0.14274133081173496,0.13196469404767586,0.1420070585650768,6.832540543594708,0.9928902116402115,0.0,0.0,0.0
1.3488633011745816,0.7634404478871079,0.18375013730294038,0.15736585841444647,0.1647217858919293,0.23870770375998246,0.9928902116402115,0.0,0.0,0.0
0.8095675100714473,0.7905514226551116,0.14205807230579068,0.11567632380043325,0.11079239281651274,0.29699147811957766,0.9928902116402115,0.0,0.0,0.0
train_loss,train_acc,train_prec,train_f1,train_recall,val_loss,val_acc,val_prec,val_f1,val_recall
73.51386416630608,0.7380550655725133,0.11408638518705079,0.09744280227069017,0.15107226360485812,88.48302108900887,0.9928902116402115,0.0,0.0,0.0
2.0906501693706936,0.7530485466676893,0.14274133081173496,0.13196469404767586,0.1420070585650768,6.832540543594708,0.9928902116402115,0.0,0.0,0.0
1.3488633011745816,0.7634404478871079,0.18375013730294038,0.15736585841444647,0.1647217858919293,0.23870770375998246,0.9928902116402115,0.0,0.0,0.0
0.8095675100714473,0.7905514226551116,0.14205807230579068,0.11567632380043325,0.11079239281651274,0.29699147811957766,0.9928902116402115,0.0,0.0,0.0
0.6674199956414597,0.8090727816550348,0.1823741230520891,0.08286840158074282,0.06128324087906878,0.34936924154559773,0.9928902116402115,0.0,0.0,0.0
